duplicate_group,file,group_size,recommendation
191,dashboard/.next/server/app/es/discoveries.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
192,dashboard/.next/server/app/es/interactive.rsc,2,choose canonical owner; archive/delete duplicate only after approval
192,dashboard/.next/server/app/es/interactive.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
193,dashboard/.next/server/app/es/learn.rsc,2,choose canonical owner; archive/delete duplicate only after approval
193,dashboard/.next/server/app/es/learn.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
194,dashboard/.next/server/app/es/mathematics.rsc,2,choose canonical owner; archive/delete duplicate only after approval
194,dashboard/.next/server/app/es/mathematics.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
195,dashboard/.next/server/app/es/physics.rsc,2,choose canonical owner; archive/delete duplicate only after approval
195,dashboard/.next/server/app/es/physics.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
196,dashboard/.next/server/app/es/quantum.rsc,2,choose canonical owner; archive/delete duplicate only after approval
196,dashboard/.next/server/app/es/quantum.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
197,dashboard/.next/server/app/es/satellite.rsc,2,choose canonical owner; archive/delete duplicate only after approval
197,dashboard/.next/server/app/es/satellite.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
198,dashboard/.next/server/app/index.segments/__PAGE__.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
198,dashboard/.next/server/app/en/physics.segments/$d$lang/physics/__PAGE__.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
198,dashboard/.next/server/app/physics.segments/physics/__PAGE__.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/discoveries/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/learn/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/mathematics/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/physics/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/quantum/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/satellite/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/compare/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/benchmark/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/log/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/roadmap/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/scientific-log/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/dashboard/timeline/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/discoveries/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/interactive/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/learn/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/mathematics/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/physics/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/quantum/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/[lang]/satellite/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/_global-error/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
199,dashboard/.next/server/app/_not-found/page/build-manifest.json,23,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/compare.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/discoveries.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/interactive.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/learn.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/mathematics.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/physics.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/quantum.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/satellite.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard/benchmark.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard/log.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard/roadmap.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard/scientific-log.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
200,dashboard/.next/server/app/en/dashboard/timeline.segments/$d$lang.segment.rsc,14,choose canonical owner; archive/delete duplicate only after approval
201,dashboard/.next/server/app/en/compare.segments/_head.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
201,dashboard/.next/server/app/en/physics.segments/_head.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
201,dashboard/.next/server/app/en/satellite.segments/_head.segment.rsc,3,choose canonical owner; archive/delete duplicate only after approval
202,dashboard/.next/server/app/en/dashboard/benchmark.rsc,2,choose canonical owner; archive/delete duplicate only after approval
202,dashboard/.next/server/app/en/dashboard/benchmark.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
203,dashboard/.next/server/app/en/dashboard/log.rsc,2,choose canonical owner; archive/delete duplicate only after approval
203,dashboard/.next/server/app/en/dashboard/log.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
204,dashboard/.next/server/app/en/dashboard/roadmap.rsc,2,choose canonical owner; archive/delete duplicate only after approval
204,dashboard/.next/server/app/en/dashboard/roadmap.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
205,dashboard/.next/server/app/en/dashboard/scientific-log.rsc,2,choose canonical owner; archive/delete duplicate only after approval
205,dashboard/.next/server/app/en/dashboard/scientific-log.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
206,dashboard/.next/server/app/en/dashboard/timeline.rsc,2,choose canonical owner; archive/delete duplicate only after approval
206,dashboard/.next/server/app/en/dashboard/timeline.segments/_full.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
207,dashboard/.next/server/app/en/dashboard.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
207,dashboard/.next/server/app/es/dashboard.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
208,dashboard/.next/server/app/en/discoveries.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
208,dashboard/.next/server/app/es/discoveries.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
209,dashboard/.next/server/app/en/interactive.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
209,dashboard/.next/server/app/es/interactive.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
210,dashboard/.next/server/app/en/learn.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
210,dashboard/.next/server/app/es/learn.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
211,dashboard/.next/server/app/en/mathematics.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
211,dashboard/.next/server/app/es/mathematics.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
212,dashboard/.next/server/app/en/quantum.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
212,dashboard/.next/server/app/es/quantum.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
213,dashboard/.next/server/app/en/dashboard/benchmark.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
213,dashboard/.next/server/app/es/dashboard/benchmark.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
214,dashboard/.next/server/app/en/dashboard/log.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
214,dashboard/.next/server/app/es/dashboard/log.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
215,dashboard/.next/server/app/en/dashboard/roadmap.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
215,dashboard/.next/server/app/es/dashboard/roadmap.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
216,dashboard/.next/server/app/en/dashboard/scientific-log.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
216,dashboard/.next/server/app/es/dashboard/scientific-log.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
217,dashboard/.next/server/app/en/dashboard/timeline.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
217,dashboard/.next/server/app/es/dashboard/timeline.segments/_head.segment.rsc,2,choose canonical owner; archive/delete duplicate only after approval
