file,owner_subsystem,type,bytes,reason,recommendation
dashboard/.next/server/app/en/learn.html,dashboard,.html,127129,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/learn.meta,dashboard,.meta,362,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/learn.rsc,dashboard,.rsc,9891,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/mathematics.html,dashboard,.html,52212,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/mathematics.meta,dashboard,.meta,392,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/mathematics.rsc,dashboard,.rsc,17351,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/physics.html,dashboard,.html,12350,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/physics.meta,dashboard,.meta,422,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/physics.rsc,dashboard,.rsc,9192,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/quantum.html,dashboard,.html,52800,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/quantum.meta,dashboard,.meta,372,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/quantum.rsc,dashboard,.rsc,17575,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/satellite.html,dashboard,.html,62426,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/satellite.meta,dashboard,.meta,382,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/en/satellite.rsc,dashboard,.rsc,10184,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/compare.html,dashboard,.html,63518,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/compare.meta,dashboard,.meta,372,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/compare.rsc,dashboard,.rsc,9743,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/dashboard.html,dashboard,.html,77325,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/dashboard.meta,dashboard,.meta,382,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/dashboard.rsc,dashboard,.rsc,27542,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/discoveries.html,dashboard,.html,78382,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/discoveries.meta,dashboard,.meta,392,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/discoveries.rsc,dashboard,.rsc,29616,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/interactive.html,dashboard,.html,112467,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/interactive.meta,dashboard,.meta,392,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/interactive.rsc,dashboard,.rsc,20233,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/learn.html,dashboard,.html,127639,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/learn.meta,dashboard,.meta,362,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/learn.rsc,dashboard,.rsc,9986,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/mathematics.html,dashboard,.html,52598,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/mathematics.meta,dashboard,.meta,392,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/mathematics.rsc,dashboard,.rsc,17584,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/physics.html,dashboard,.html,12453,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/physics.meta,dashboard,.meta,422,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/physics.rsc,dashboard,.rsc,9291,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/quantum.html,dashboard,.html,53148,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/quantum.meta,dashboard,.meta,372,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/quantum.rsc,dashboard,.rsc,17786,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/satellite.html,dashboard,.html,62631,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/satellite.meta,dashboard,.meta,382,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/es/satellite.rsc,dashboard,.rsc,10283,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/favicon.ico/route.js,dashboard,.js,329,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/favicon.ico/route.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/favicon.ico/route.js.nft.json,dashboard,.json,7086,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/index.segments/_full.segment.rsc,dashboard,.rsc,5223,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/index.segments/_head.segment.rsc,dashboard,.rsc,1349,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/index.segments/_index.segment.rsc,dashboard,.rsc,2390,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/index.segments/_tree.segment.rsc,dashboard,.rsc,466,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/index.segments/__PAGE__.segment.rsc,dashboard,.rsc,447,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn/page.js,dashboard,.js,1021,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn/page.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn/page.js.nft.json,dashboard,.json,7871,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn/page_client-reference-manifest.js,dashboard,.js,6439,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn.segments/learn.segment.rsc,dashboard,.rsc,445,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn.segments/_full.segment.rsc,dashboard,.rsc,5622,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn.segments/_head.segment.rsc,dashboard,.rsc,1349,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn.segments/_index.segment.rsc,dashboard,.rsc,2390,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/learn.segments/_tree.segment.rsc,dashboard,.rsc,535,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics/page.js,dashboard,.js,1033,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics/page.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics/page.js.nft.json,dashboard,.json,7877,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics/page_client-reference-manifest.js,dashboard,.js,6445,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics.segments/mathematics.segment.rsc,dashboard,.rsc,445,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics.segments/_full.segment.rsc,dashboard,.rsc,5640,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics.segments/_head.segment.rsc,dashboard,.rsc,1349,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics.segments/_index.segment.rsc,dashboard,.rsc,2390,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/mathematics.segments/_tree.segment.rsc,dashboard,.rsc,541,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/page/app-paths-manifest.json,dashboard,.json,28,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/page/build-manifest.json,dashboard,.json,355,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/page/next-font-manifest.json,dashboard,.json,196,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/page/react-loadable-manifest.json,dashboard,.json,2,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/page/server-reference-manifest.json,dashboard,.json,30,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics/page.js,dashboard,.js,1025,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics/page.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics/page.js.nft.json,dashboard,.json,7873,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics/page_client-reference-manifest.js,dashboard,.js,6441,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics.segments/physics.segment.rsc,dashboard,.rsc,445,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics.segments/_full.segment.rsc,dashboard,.rsc,5630,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics.segments/_head.segment.rsc,dashboard,.rsc,1349,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics.segments/_index.segment.rsc,dashboard,.rsc,2390,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/physics.segments/_tree.segment.rsc,dashboard,.rsc,537,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum/page.js,dashboard,.js,1023,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum/page.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum/page.js.nft.json,dashboard,.json,7873,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum/page_client-reference-manifest.js,dashboard,.js,6441,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum.segments/quantum.segment.rsc,dashboard,.rsc,445,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum.segments/_full.segment.rsc,dashboard,.rsc,5628,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum.segments/_head.segment.rsc,dashboard,.rsc,1349,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/server/app/quantum.segments/_index.segment.rsc,dashboard,.rsc,2390,generated extension or report pattern,"keep if cited, otherwise archive by domain"
