path,sources,disposition,rationale
dashboard/.next/server/app/es/discoveries.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/$d$lang/discoveries.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/discoveries.segments/$d$lang/discoveries/__PAGE__.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/$d$lang/interactive.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/interactive.segments/$d$lang/interactive/__PAGE__.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/$d$lang/learn.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/learn.segments/$d$lang/learn/__PAGE__.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/$d$lang/mathematics.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/mathematics.segments/$d$lang/mathematics/__PAGE__.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/$d$lang/physics.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/physics.segments/$d$lang/physics/__PAGE__.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.html,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.meta,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/_full.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/_head.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/_index.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/_tree.segment.rsc,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/$d$lang.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/server/app/es/quantum.segments/$d$lang/quantum.segment.rsc,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
